2020,2030,2040
1.0528135386822473,1.2058556135236689,1.3501461713937786
0.9933075304077755,1.0044182911736652,1.0169597742375394
0.9862845901152539,0.9730053265529593,0.9618696757669679
1.525032867996106,2.0247488483656326,2.3626418843648698
1.911974695211784,3.16341332581174,4.360656191840918
1.244631298772004,1.5501596790982042,1.8448411448501145
1.1718135924884483,1.3925065364313551,1.60559419860885
1.3808077322601235,1.856543403674826,2.3020673354561527
1.2618119908624628,1.5960734451101246,1.897073402008534
1.0252446982055465,1.0637275693311583,1.1052446982055464
1.038948324467144,1.0871914035315349,1.129041389966855
1.1423704459071105,1.313989060906647,1.4562320385649392
3.6425985500747835,11.582970450776875,19.230408103691623
1.5169431826462945,1.994761176022866,2.2995441332458846
1.4790034812880766,2.0878975789223833,2.707655866761611
1.1417957597229664,1.270051743855917,1.3508345396236374
1.4388585814238073,2.355489439612895,3.180797003297494
1.663950028792629,2.7328044020730693,4.27570541941263
1.6463080742249674,2.666763825480936,4.115188870184907
1.070169477814181,1.1423775431784169,1.1901306475751325
1.0886998870199225,1.1815961769225911,1.2432264583903496
1.6911208332684613,2.8240607825125723,4.47635803141883
1.7099187791130392,2.882379264212496,4.600097845316293
1.7822121755397926,3.106500896406579,5.078914958297607
1.3202366802074217,1.6552854661111038,1.8989276244465052
1.815647767575618,3.211309936446458,5.3038136597626915
1.8137152877594434,3.2050537572586673,5.290289196803312
1.3430659317695,2.113101457604096,2.8311804503421976
1.771641670525537,3.0728692032490312,5.00699540396192
1.3356340063017185,2.015314841782059,2.683931766807694
1.2897764817421784,1.5661289395811187,1.7773292728474157
1.2399871106591303,1.444794598301918,1.547371283967552
1.2892246067873327,1.511813134411457,1.6174946772588785
1.3945405237590853,1.6684320099346213,1.7831641038752326
1.4075219929514944,1.6830683418076817,1.7981132244671025
1.6123695491090906,2.3283103536630128,3.1331966787393615
1.7198314826369092,2.8297340620368825,4.23800333136558
1.5572989272077096,2.378608804574015,3.461447158413641
1.7066357235222087,2.7651060364486777,4.177235013281589
1.4299647856064865,2.045216464948362,2.8395821619862103
1.2852898558864165,1.767755849349074,2.072152268412953
1.36833853249141,1.7961575041674618,2.3081303590895037
1.3507127731165072,1.6302840596889605,1.7790557685540183
1.3827170031750817,1.6746794298043133,1.827269900790473
1.333867327572051,1.827953930108492,2.4423076188694086
0.5972963508027453,0.70626904421287,0.9504909517202567
1.3180045198722268,2.258719224668072,3.2974151980703623
1.124128572188814,1.3178746111533084,1.711177014141199
1.127965831015534,1.4816810319704752,1.9342755294024392
1.3193322457686938,1.7114594280874025,2.1054101112139416
1.3767115668078873,1.8339235554237083,2.286982358230817
1.5250911535776164,2.0897002922086316,2.643034832303276
1.5364091055001194,2.1475761558152233,2.778579522227374
1.4027868174429379,1.820694011163942,2.1134573272586783
1.1093661135308304,1.3190831863503834,1.6395990065152442
1.6658375429897256,2.626326766404178,3.846203624686045
1.9565264093636565,3.5181198607304243,5.774612934291429
1.2357960618665569,1.469374509021133,1.6682309307027599
1.1053971667762748,1.2438056557828692,1.3985665025506124
1.3099399118018722,1.6895400115190538,2.0734726508437276
1.2600402519545524,1.6671178337985881,2.0764958330346355
1.5238092500007188,2.0744968044458885,2.5939475658876394
1.3990274165487404,1.9962098888728126,2.595672074221245
1.3564858250050988,1.7500645863077027,2.1378951662247605
1.3571291789675257,1.896864278305274,2.4388494374850396
1.3915074638409777,1.9782620465619924,2.567286719777245
1.1447891256654548,1.3309630106933001,1.5386385603166568
1.5212402259377915,2.2515573861767337,3.1399362838020317
1.0071788857825017,1.1575256816863901,1.4234441158081268
1.304989569998317,1.7796081991543793,2.297441206922053
1.3772051282626696,1.9445859486680026,2.5139303739376895
1.3777767745285041,1.9457319894809313,2.5157729596731415
1.37836666550324,1.9472938699056461,2.5182541621583887
1.263345603127917,1.681314834710016,2.144965568255869
1.4008726602587267,2.000704632507046,2.602627917901279
1.333670296565364,1.8447102430535909,2.3800920110795523
1.2602459424805512,1.6734851152315593,2.1780325930256508
1.376716720597665,1.9625713902268085,2.6812305214655314
1.3647519362657023,1.9355546550656382,2.6429931265434696
1.4115589228680354,2.046144851345932,2.815884459090536
1.4399959854779028,2.0937129093067095,2.7494894575158835
1.4563044870825579,2.1320089186298743,2.809918264221283
1.43857599127522,2.089985421604959,2.7436483824658633
1.4042046773926025,2.0084757007795653,2.6151434732128047
1.4092714181315538,2.0205074750312995,2.633765954192419
1.0338158490926002,1.174460846270638,1.4703296528589258
1.37439522729753,1.9380211554240583,2.503476053628232
1.457578796624347,2.161306992611927,3.2095199723220973
1.3880475959203498,1.9703691112190385,2.554570179698883
1.1718092250556622,1.6152050262761748,2.3104284413676233
1.428944273369952,2.0668857327275,2.7075238476708496
0.9773641021290235,1.070832331744932,1.2931920268849895
1.4207566130705394,2.0474260892116183,2.676923949688797
1.478934664658676,2.0043158046747673,2.5211065954242566
1.5596604518366644,2.2498323337229578,3.046563320367141
0.7469898512582926,0.8688315073445948,1.0705787389326584
1.9920842796280025,3.0926760936956055,4.404704673176068
1.792014257353352,2.6969550801976125,3.7334819320541657
1.3372272239980971,1.643723667360724,1.7890325881176052
1.7288763466558812,2.5125504038435613,3.3906619602652253
1.0713918372594677,1.1072698961443408,1.1157590605848489
2.150620011872568,2.6446639403733263,3.2367983642239957
1.8229484867444457,3.075632107761952,4.824340902678101
2.0605129805599587,3.8317496037253918,6.395814683103508
2.035284611975674,3.83807852276089,6.540188045840997
1.5397549189177857,2.295297546044425,3.2445412329528183
1.2949617581315314,1.6761676848645213,2.120666173781081
1.2593950575175963,1.6654987442249853,2.074036463985613
1.1427914943393074,1.3471499048639042,1.5940632037887332
1.4900027311014963,2.1351895240696286,2.891417154192241
1.4459672734845082,2.0105215856906433,2.6771407590885676
1.4868293452290877,2.058441516921824,2.8059387834701304
1.764783319800365,2.9607396478058163,4.529079031481792
1.5001804402742691,2.078849993985324,2.7542403464453264
1.0534186580868763,1.0796400509819346,1.0855958291809473
1.662826258836841,2.6137109283523188,3.849767326468672
1.3619615646967964,1.7107712428617332,1.9252828529390211
1.656996254681648,2.583767790262172,3.8412209737827716
2.0893959800902926,3.869047953368778,6.459702612503215
1.112321626933265,1.2090062377168247,1.3123472613859695
1.7715277880614255,2.7972179853593766,4.205082260954553
1.811652270024148,3.1370964835349664,5.108845825774595
1.3735647951275052,1.9567689543066435,2.7738652107710666
1.5464368238630395,1.7177423589959038,1.9123385148618843
1.0372113164956644,1.0943393652969438,1.1522755403705105
1.0019918718776606,1.0474194014746276,1.1247168811141632
1.4828026678247448,1.9589816214536513,2.4110778149511787
1.1023489111297042,1.2822972619100843,1.5353465032456404
1.0660453314465563,1.1579464220362554,1.2583258106228805
1.3925155760149213,1.8842017540378586,2.5037997539584906
1.3279776854303322,1.7311668849367206,2.163122376743562
1.0689236665602044,1.2001916320664325,1.3742225835486774
1.9156868528246538,3.3898835383303174,5.499027493244267
1.850396484670943,3.153896661447548,4.959610754751924
2.1815508391069716,4.2671886898870435,7.408786756879536
2.1772711449857187,4.240929937022213,7.337330185710746
1.981596621224719,3.693121305771842,6.255893770078037
1.4799806989627535,1.935757749882131,2.5463777404526167
1.0412438381461568,1.1900189137266,1.334865295545594
0.9943154371003246,1.0160509913386793,1.0397266605216637
0.9804462361299593,0.9617436337510976,0.9471212181687555
0.9839913696710081,0.9685772556183757,0.9561120997842417
1.1282263984730583,1.529298194097783,1.9257818235207753
2.0642699880398006,3.399269784545742,4.7637171406327745
1.3848065975200812,1.8563486183680367,2.315845226026151
1.4934061569923494,2.090321270107912,2.6491317764347144
1.6040427811981257,2.563888130108634,3.9186243197243176
1.5182361263952207,2.252045059061414,3.2011476182990095
1.552015970448696,2.2681621538201133,3.1095080922582157
1.595928293815974,2.422725547915277,3.4631637651495986
1.6121727321628556,2.5903563460639676,3.9872928810151587
1.8029158677025396,3.1725505868032515,5.221650675162879
1.811915638615854,3.19982052641187,5.27936075730816
1.788539438350553,3.128305493605207,5.1275671465922255
1.5215991236955237,2.306224863159909,3.3767086452583546
1.2397023833298146,1.4457973627602576,1.5513325991817823
1.2512453130237526,1.4601772670933342,1.5644795410076318
1.3541457978934641,1.610201940573637,1.7222620663493626
1.3777459357068904,1.6479866149918043,1.7629369633294145
1.3963904568927819,1.6695430404550569,1.7853101309556794
1.401812175408692,1.7064806255841678,1.8692185090106677
1.889010823709599,3.2304499736757535,5.050597252705927
1.366590030330941,1.9229130015792926,2.5138217696127065
1.4055349983546777,1.980954555527947,2.7110478352260134
1.4159184960947615,2.0238645619023856,2.7664107115113907
1.2885119198410164,1.7761672412463791,2.08895784195098
1.4373850563714776,2.038598901375597,2.7173731314421308
1.3401957191688243,1.7637312796237001,2.228236905498519
1.1012225622867928,1.3336263084715048,1.6610562971561231
1.0831904244046624,1.2986134348335285,1.610011990407674
1.1925390319163636,1.729415557500115,2.3658914014645602
1.0779120993221294,1.3159707492175563,1.6514054318643665
1.328556426583904,1.728214629708904,2.1296420162671232
1.5205125588172153,2.197710307837955,2.9509648310885717
1.3308872988285219,1.7363090535629642,2.145739566169334
1.6338398058577854,2.5347927518452225,3.643887134726384
1.5132531546165513,2.064980260114674,2.606514700029045
1.2708226782684093,1.556101245414794,1.8277825384513773
1.0825725475984724,1.1841775151227942,1.3043723691913138
1.3851958535281232,1.930429308173931,2.6568898011280337
1.3738553447646844,1.9341025173294417,2.618875410434148
1.3782246580071635,1.9578906485996632,2.612065766193415
1.3323316104797027,1.8496346362128295,2.4447704308962037
1.3684704061204593,1.9392828703049065,2.6147139593209743
1.3971575455962224,2.0118732316827668,2.7611905550975466
1.3979210593387243,2.0136993442850852,2.764194605991798
1.4121974306964165,2.0426369168356997,2.7754834347532116
1.297065251326881,1.756100366432785,2.2271636787879783
1.3311228874248067,1.8356344886851905,2.3420939558865657
1.3425943519464172,1.8625038595824526,2.3844619148279222
1.3572083837303743,1.8973507225036665,2.4394359037285045
1.364483704574582,1.914084924745533,2.4659845572114008
1.2963342570026375,1.7530464394217609,2.2120154909357996
1.3275135460565923,1.8267432800934944,2.3282483974926516
1.3610973141870695,1.9062533283980772,2.453803152869567
1.3873721578902882,1.9689422327407282,2.5527193155457883
1.433128056140925,2.077514304614986,2.723973784533966
1.4537749805671876,2.1264888041924728,2.801299490985682
1.432638159476595,2.0761316612039837,2.721941003024513
1.4146890197616389,2.033463730049138,2.654611287060625
1.3830998113265907,1.9584763848937552,2.5363196313136
1.3773692400053907,1.9449882992930567,2.514788223330352
1.3764468764421673,1.942859564689151,2.511372519472202
1.3163994078493857,1.8007179637853943,2.287049907146866
1.3181268659854506,1.8048126655733567,2.293516883226105
1.3703028214588884,1.928307881090258,2.4885485917919667
1.4261957846314197,2.060370128012727,2.697318668228785
1.2517209603869521,1.6472158685295533,2.0453204446451725
1.7280045965031834,2.8313925133118207,4.3040640303583
1.3068450477011655,1.8125979287773852,2.5438952706774587
1.2791225327796183,1.712224697867575,2.1477211749335074
1.3354871087133806,1.8457292033604686,2.35834543726144
1.3265070244708455,1.8072891129772086,2.265224697029851
1.3743021500972286,1.7158085834154333,1.964126917357598
1.3470864054073959,1.6604993330769293,1.8271973683133802
1.3523123432545743,1.6816134087978596,1.8672549851014966
1.4008155432957543,1.7964107372598617,2.1079918881789834
1.4595301549698945,1.960862698647715,2.459016878886586
1.298860803129785,1.5939296279371797,1.888934317804661
2.2823478382538127,2.4741457954386457,2.6636322932699033
1.402363488548624,1.9499858514083463,2.625875303745559
1.5021728459700907,2.2823881671520665,3.297768251578913
1.86838535104054,3.3218927829380434,5.390736796720227
2.025757339611343,3.7856890908643472,6.368961585470892
2.095191016826294,3.9750565094125165,6.769109188623487
2.122750092294247,4.088748138418767,7.021771396568914
1.2599886440646921,1.769558766965218,2.544894408117662
1.6157577918457295,2.73498810882981,4.422301538835007
1.7889423249654832,3.211391294082625,5.358127216641945
2.1875448353256197,4.270375657880718,7.392484001335293
2.1106824088811877,4.035550943928435,6.900116857735781
1.9719038291861655,3.559688607275834,5.855469680024169
1.1447710163748148,1.3301189050991213,1.5077308605401456
1.1270226687179108,1.282691701729347,1.4169585982342001
1.3480219336531802,1.7842341153569408,2.1854390677971836
1.0102832015769414,1.0246856570474163,1.0390559487953537
1.4500974111123601,1.8730096287137987,2.1457045446030496
1.6373510375288203,3.7070513863480334,5.723571686515101
1.0186910276923764,1.031160555467129,1.0376347689137229
1.630951935259496,2.2024500347781197,2.56546266721576
1.5827323563982252,2.113557927177905,2.4519296561730815
0.9951486663545558,0.9915714362021347,0.9957645092266458
0.9940999141091207,0.9884636760173579,0.98976607366406
1.353923885888671,1.6346133708318997,1.7835916346283303
1.3511812597619524,1.6307652693028314,1.7797161452951202
1.6221361252415314,2.3619030718876926,3.1102468551599034
1.6067011252985683,2.3231901767353142,3.0436069161369432
1.458450289940331,1.9402260694175981,2.401924531473233
1.9183353425376768,3.1394882919229983,4.431314572315812
1.6237632469165368,2.5655610106574063,3.9037053945635254
1.8596468849984586,3.1193012107103755,4.869261349745421
1.8669108329684738,3.1551892288839007,4.977355544590465
0.9908557457212714,1.173673303062056,1.4892560251484457
0.9127840834793525,0.9059680414258441,0.9881789889374166
1.8731133047371082,2.8638245265701388,4.011238691067113
0.09225766009858596,0.1414770799281975,0.2305828901799984
1.9128869343379657,2.795030480117471,4.040135862713398
1.760517291028561,2.5913047461975443,3.4890965732087227
1.3767347644355006,1.7099735380551135,1.9404894351682351
1.3373084367641779,1.6439168695374546,1.7893527756714689
1.3371532250834053,1.643662377251471,1.7892972248569015
1.2377782168787017,1.4421526753912643,1.5337305507845551
2.111434434840674,2.4537364038534046,2.6941654937786566
1.2475161378883124,1.4571052464855656,1.556600519509774
2.252127319028576,4.42352162674808,7.651934295583872
2.0724409298871205,3.939483385464523,6.734127758707972
1.2520853578906386,1.6062605187567252,2.023344359187377
