2020,2030,2040
0.879340382871435,0.8870492034453842,0.9998715623454482
1.0073891452192514,0.9453581587578839,1.0369834974663414
0.8751730565730528,0.8849423867993815,0.9984881615892686
0.8405602180723708,0.9225243293064563,1.0220269769002657
0.7707553865030052,0.8887163057985845,0.9806616034867268
0.9075567927912742,0.8838122687600334,0.930289248007117
0.9491049116655933,0.8715595169813843,1.0015468506701448
1.166537952917453,1.0268097161545182,1.2777791432250976
1.1665379529169513,1.026809716154904,1.2777791432254273
,,
1.100653442314763,0.8272767482276152,0.9031286998172582
1.1006534423129788,0.8272767482277454,0.9031286998181971
,,
0.8445889588822493,0.8871367949570536,0.9751696394246492
1.731883696421632,1.507456705283724,1.826248278486516
,,
,,
1.7318836964221842,1.5074567052852932,1.8262482784891045
1.7648795571436786,1.549695187655584,1.8557827873761616
,,
,,
2.2901862782004283,2.1291620448360247,2.334899184038368
2.661356068273426,2.3471742595618865,2.6917863272150018
2.7063626627197923,2.3420732839062564,2.7380848403236495
,,
2.2643749672763187,2.0713626247786547,1.7091278476929799
2.310897027805956,2.151925681833521,1.7926319980790852
1.2660585579227992,1.1689804278385758,1.5712328415041674
,,
,,
,,
,,
2.0304112183588425,2.4248684138394143,2.3507342204885107
1.8621511645756645,2.253405348084306,2.2259628361775317
1.8621511645728288,2.253405348081481,2.225962836173558
2.21864083149144,2.5792998334806176,2.497241768917165
1.3832009298373122,1.6664516834305032,1.8510866145269274
1.3478235043571964,1.5817714453997271,1.7316336433380397
1.371595445482161,1.6479630360520532,1.8321234020674546
1.328738685490744,1.542391656329108,1.6671525091857682
1.3755443721956222,1.8003684606847057,1.7862142452490322
1.4256252426493397,1.9606173079328526,1.8553933316532365
1.5231151905291394,1.4593871774489449,1.850482937120262
1.1327512958916555,1.135553148358484,1.5357082019218375
1.3896894847673813,2.0659473949899034,2.0448259857521394
1.4022985167390072,2.0859793754693996,2.0581782643885016
1.2784452846871501,1.8991872788445106,1.921824618608351
0.7789770005532826,1.2160508200178324,1.4627416918672829
0.8323196374915971,1.314721256490231,1.601839124127463
2.6075745673176773,6.851739966627277,9.506629406162178
3.096578278062039,4.911940121923191,7.397362094687422
3.1231910226099275,4.873567273172346,7.36554222927262
3.3349460174502426,4.855220868010876,6.908355017567148
0.8521711696953712,0.8627149947760767,1.477209163963774
1.0495459025150056,0.4987409336926831,0.47639168022302875
1.7524747943962655,0.9649323564938833,0.672735794486175
1.524607963409501,0.8463423436379655,0.6187567482299262
0.9119281602389321,0.6612548616828383,0.7807859670389086
1.0375541293034092,0.711472245584036,0.6100720413791207
2.409143426924539,6.578011170853908,8.966481329389557
1.173719913566804,1.1258163250437754,1.1440478399736957
3.704235167507098,4.9889505244881605,6.4322655682212435
0.8981390892030661,0.8710159769387019,0.9753190865907572
2.7289872975284006,3.57165413063893,5.228570772264331
0.9075286615935512,0.8367831938471814,0.9470448153895845
0.9930707282955243,0.9397116338873288,1.0040365299116711
2.645956379151793,2.9446084388659166,3.9219613078336506
1.9316733445566123,2.2870675041274517,3.4363037617281416
2.046726153932659,2.284421008563415,2.8759873838034364
2.9393539842969725,3.7336235237336917,4.192132794147038
3.091230373441574,1.554740601749431,1.5764334204700758
1.8437984018375602,1.7394525797938023,2.3039436817765826
2.90808105734826,1.59704139790451,1.6940437194142852
2.9393539842967984,3.733623523732858,4.192132794145769
1.0381826413871413,0.8479690766857996,0.9712255509214258
2.949444018162993,3.129694882243153,3.551229809888717
3.5150878344826646,4.359606915814544,4.564941756185414
4.039101096068762,4.861552529572081,4.900769424096452
4.079224569103682,4.629397525803146,4.947918153420512
3.653034545351193,4.29022535738683,4.596766724222543
1.3477709704048793,1.2584185662846756,1.225800241172802
1.4625954768682594,1.371922966631409,1.3585137673123295
1.7723890941763034,1.5347934141278268,1.4213384176454815
1.8662983998895226,1.6161445419556109,1.501100087436401
1.6843066471335395,1.4067062093176723,1.2320878533449358
0.9423451161181686,0.8285848183272624,0.9280225190343782
1.635126996040349,1.3159519027994833,1.099420186844785
0.9039474256203669,0.7837070772788137,0.932101460674064
1.638307589117613,1.3261968205005479,1.1158426676624942
0.9041324379140304,0.7838641319218376,0.9324823489048651
1.337666239336586,1.1133934599101851,0.9106111168594363
1.1209994789350333,1.0767553511764103,1.474227658110725
1.1608809789201435,1.118842960349892,0.971196478020693
0.9998154294781629,1.0142262573473393,1.3490716881076383
0.8141467026705229,0.7772100014142926,1.2992718764308053
1.1533519977996505,1.2422474669230146,1.7569933061221756
1.009487985977822,1.0867096222172452,1.764947430920791
0.9674749990458656,0.9789578347027015,1.6406210700489532
0.7835584346036601,0.7870809998326903,1.330772556322331
1.2740755056149806,1.2823612473577215,1.9988160395595778
0.9494748840726764,0.9138938282430947,1.651242477339054
1.0224238540737818,0.8742591651228944,1.5236697249085935
1.4788659565884976,1.6602339744435737,1.8068971664031046
1.0781546421673263,0.926030047124572,1.3169939825658938
1.0994570947550966,0.9583662848780387,1.4816875370012972
1.0194448422311184,0.7223644232548607,1.6819021582914582
1.375133435328909,1.2122426840657594,1.8332406865766884
2.528092002691656,2.5921116573339575,2.8988628888349477
5.422932075133297,7.1277373997321165,6.76325636371825
2.1484387769330935,2.110956669690761,2.683767070830296
2.298327630318983,2.2843496559001712,2.8532563413937013
5.906426519906757,7.95693482023463,7.552779627411982
1.1581829782590358,1.1647434380155677,1.1580595058686447
3.400609333607403,4.253647866485602,3.5737810732475626
3.8333150487950953,4.839648734427226,4.008385416312949
1.7069600197212331,1.4093094846493304,2.1885737242272763
1.5963200421735402,1.6595279814633672,1.4244009224892547
1.350563717646289,0.9308692979283183,1.6917340956321023
1.3804036958736496,0.9597009574917047,1.350250127180146
2.4277998971536543,2.2608641857009375,2.758730895070505
1.2084620843782021,0.7889984399801543,1.2560447052572998
1.254272942133917,0.8583475791396734,1.1744696043462282
1.2013867652239263,0.823847051372404,1.0771105022882128
2.4783026514934847,1.8011000629918699,1.5906689934417273
1.111133127204625,0.7299913409162775,0.9973547806705798
1.1662716223370535,0.7968814940482916,1.0242571509186762
1.1419045683444295,0.778035549243139,1.0378307684012313
1.0475209512651507,0.519500324074078,0.5645043232569048
0.9920942624117463,0.6363393553935455,0.8281679368931869
2.3452937969333028,1.6436708648807585,1.4717821466393928
1.7364745841940352,1.2457186685377462,1.0292905139780042
2.078986004887147,1.2531992316422835,1.045234538052561
1.486304231458186,0.7801660503085996,0.5294324430655516
1.324832537956574,0.9430427126562781,0.8066529093804397
1.331659074706878,1.079045318583246,0.8852238468712631
1.3955643957486854,1.0768177375807146,0.8898373756975568
1.4408103482865229,1.0761622720732642,0.9100140719464694
1.072508589070568,0.9093014265204489,0.9667241921732844
1.06585125708266,0.9969278270697451,1.050195875334793
0.9342958047875991,0.9119583612563442,1.0157020277213265
0.8751730565724337,0.8849423867990047,0.9984881615882898
0.8760747934396254,0.9112961603145227,1.0097876146007303
0.8336466949478673,0.9432555059411001,1.0262100209084126
0.7717321131606164,0.8835631405700438,0.9697747286677608
,,
,,
