,2010,2020,2030,2040
208,187160.5909090909,288942.8181818182,473715.13636363635,720403.0909090909
209,1346472.2727272727,1571716.3636363635,2182052.727272727,3064520.4545454546
210,8554.884545454546,9788.290909090907,13108.581818181812,16446.81818181818
211,2473.6568181818175,2955.5113636363635,4087.125,5223.988636363636
212,11994.91363636364,14216.045454545454,19371.06818181818,24280.868181818176
213,33880.54090909092,43966.650000000016,55867.34999999998,68789.41363636365
214,15194.55,18587.768181818188,23024.686363636356,25886.413636363624
215,8171.97818181818,9933.57272727273,12368.522727272728,13806.163636363637
216,28577.468181818185,36964.10454545456,47857.568181818184,58518.50454545455
217,126625.22727272728,171926.04545454544,233162.04545454544,305116.63636363635
218,2240203.6363636362,2708074.090909091,3159698.1818181816,3608974.090909091
219,763852.0909090909,2134125.0,2261499.5454545454,2361784.090909091
220,401446.5,493160.1818181818,634493.0454545454,806185.2272727273
221,744911.0454545454,1008000.0,1533954.5454545454,2224234.090909091
222,337158.8181818182,565468.9090909091,1005489.5454545454,1632902.7272727273
223,151924.5,276996.6818181818,517681.5,872446.9090909091
224,117156.13636363637,223627.0909090909,423657.8181818182,725952.8181818182
225,492381.2727272727,939637.3636363636,1809751.3636363635,3111646.3636363638
226,678274.2272727273,757724.8636363636,935650.2272727273,1188265.9090909092
227,6318193.636363637,8006832.2727272725,11457027.272727273,16563559.090909092
228,829132.5,1145091.8181818181,1779721.3636363635,2725876.3636363638
229,176517.4090909091,346474.2272727273,676431.9545454546,1171523.1818181819
230,122430.95454545454,233619.27272727274,446347.36363636365,765649.5
231,125097.0,226578.54545454544,408375.54545454547,679095.1363636364
232,74367109.0909091,78660081.81818181,84482904.54545455,89712477.27272727
233,11006386.363636363,11586463.636363637,12388377.272727273,13049781.818181818
234,62635.459090909106,81222.75,107682.27272727272,131832.27272727274
235,22169222.727272727,22496822.727272727,22864036.363636363,23126440.90909091
236,7451.095909090911,10345.172727272724,13384.063636363635,15336.872727272734
237,1376750.4545454546,2320920.0,5451533.181818182,8608033.636363637
238,3772115.4545454546,3838150.909090909,3892655.4545454546,3924355.909090909
239,70552.4590909091,110378.86363636363,149470.36363636365,174215.04545454544
240,74157.68181818182,112588.63636363637,150766.63636363635,175013.04545454544
241,352037.3181818182,357923.04545454547,364371.95454545453,370577.45454545453
242,9822940.909090908,9984450.0,10159322.727272727,10325509.090909092
243,35402.56363636365,45304.349999999984,54747.38181818183,59776.88181818181
244,7815.684545454543,9981.395454545458,12057.91363636364,13168.050000000001
245,1274.3086363636369,1852.658181818182,2697.2972727272713,3551.60590909091
246,11802.57272727273,16996.254545454543,24573.340909090908,32190.995454545468
247,361737.4090909091,453887.3181818182,580508.7272727273,730024.9090909091
248,726.425318181818,1247.0086363636362,2039.8350000000005,2878.9854545454555
249,991839.5454545454,1314237.2727272727,1873887.2727272727,2716063.6363636362
250,236299.63636363635,396292.9090909091,664697.7272727273,1041218.1818181818
251,54207.01363636366,91194.79090909088,154119.0,243856.77272727274
252,13519036.363636363,13077177.272727273,14872486.363636363,18128154.545454547
253,10003540.909090908,9322482.272727273,9151456.363636363,9815781.818181818
254,6707.380909090909,12780.790909090907,19747.827272727278,30217.281818181815
255,1292416.3636363635,66525.90000000002,105470.59090909091,206338.36363636365
256,677.4972272727272,1558.4672727272728,2357.7368181818197,4046.585454545454
257,19195.33636363637,33808.18636363635,50441.80909090911,74165.89090909093
258,28328.236363636363,36725.65909090909,46375.15909090909,56450.57727272725
259,503.4053181818184,603.2584090909093,741.5825454545458,807.2247272727276
260,532.1877272727273,637.6764545454542,783.8593636363636,853.3502727272731
261,34529.154545454556,38975.045454545456,43899.92727272729,46054.52727272725
262,43627.78636363638,139245.27272727274,155705.45454545456,170618.31818181818
263,939.900818181818,1107.3586363636364,1292.9986363636363,1380.3586363636364
264,104926.5,218531.72727272726,426833.5909090909,745693.7727272727
265,78970.02272727272,148564.5,281732.1818181818,483789.4090909091
266,751883.0454545454,839766.1363636364,982456.3636363636,1136558.1818181819
267,7349.198181818184,11568.231818181823,18408.69545454545,27209.604545454542
268,95010.77727272731,159819.54545454544,277799.45454545453,435213.54545454547
269,2179761.8181818184,2534060.4545454546,2973867.272727273,3476044.090909091
270,52424.11363636364,95743.77272727272,169886.18181818182,277933.0909090909
271,73579.32272727275,152455.22727272726,274902.4090909091,474170.45454545453
272,8693.751818181818,15511.745454545455,25592.413636363624,40962.981818181805
273,92791.36363636363,99702.27272727272,108902.18181818182,123123.0
274,1645531.3636363635,1788140.4545454546,2049313.6363636365,2416489.090909091
275,16499604.545454545,17671977.272727273,18987054.545454547,19922413.636363637
276,6778284.545454546,6905983.636363637,7126493.181818182,7279583.181818182
277,263553.8181818182,348121.7727272727,482378.5909090909,667612.9090909091
278,244364.5909090909,329585.45454545453,427621.0909090909,588237.6818181818
279,75361.74545454542,104812.90909090909,144866.5909090909,196806.27272727274
280,6511.260000000003,8384.374090909092,10867.118181818187,12956.522727272728
281,13599.504545454547,29115.35454545455,54578.1409090909,96005.31818181818
282,464.67845454545454,621.406227272727,807.1359545454546,998.9986363636363
283,64254845.45454545,78583527.27272727,112414909.0909091,143103545.45454547
284,68160272.72727273,87931677.27272727,113211000.0,136506681.8181818
285,76352945.45454545,107177318.18181819,160812272.72727272,204843545.45454547
286,9155112.272727273,13241454.545454545,21297436.363636363,27337227.272727273
287,619224136.3636364,740528727.2727273,992020909.0909091,1206058636.3636363
288,18852368.181818184,28070986.363636363,49383695.45454545,65538900.0
289,78700363.63636364,97929681.81818181,116903181.81818181,131175545.45454545
290,168241500.0,223169863.63636363,308570181.8181818,374040545.45454544
291,202353136.36363637,250146272.72727272,282936818.1818182,304976318.1818182
292,20543536.363636363,27401468.181818184,38755309.09090909,47414850.0
293,88388331.81818181,124324772.72727273,196907454.54545453,249674727.27272728
294,130470136.36363636,183225000.0,277133181.8181818,348501681.8181818
295,39755768.18181818,53936781.81818182,79041709.0909091,97635681.81818181
296,105430500.0,123108681.81818181,160781727.27272728,193457727.27272728
297,11915018.181818182,12634840.909090908,13603609.090909092,14567031.818181818
298,677262409.0909091,875253272.7272727,1142485909.090909,1307479090.909091
299,31728040.90909091,41172790.90909091,53814313.63636363,64531090.90909091
300,10510690.909090908,14016354.545454545,19457645.454545453,23338159.09090909
301,99105681.81818181,109369909.0909091,133136181.81818181,155931681.8181818
302,42719154.54545455,44204236.36363637,45028009.09090909,46217945.45454545
303,833298136.3636364,928018636.3636364,1049207727.2727273,1135975909.090909
304,180969409.0909091,222414818.1818182,278262409.09090906,314895000.0
305,367542000.0,375647045.45454544,383864727.27272725,394188136.3636364
306,595412045.4545455,640054227.2727273,721793863.6363636,804524318.1818181
307,10914081.818181818,16106809.090909092,26880763.636363637,34767886.36363637
308,131495318.18181819,173521090.9090909,221819181.8181818,260956500.0
309,54735068.18181818,68345836.36363636,79222118.18181819,86294440.9090909
310,1341174.5454545454,1736995.9090909092,2267551.3636363638,2691064.090909091
311,1537266.8181818181,2917787.727272727,7776519.545454546,10541904.545454545
312,6371056.363636363,7039877.7272727275,7610247.2727272725,7895074.090909091
313,71705072.72727273,110352136.36363636,207156409.0909091,298094045.45454544
314,31583809.09090909,44662609.09090909,77636140.9090909,108654954.54545455
315,28063731.818181816,39461290.90909091,69847336.36363636,98260909.0909091
316,17128363.636363637,34293954.54545455,82133672.72727273,126610909.0909091
317,103270363.63636364,113841000.0,126410454.54545455,134188090.9090909
318,522433227.27272725,562365681.8181819,671531318.1818181,776832954.5454545
319,1041132.2727272727,1211900.4545454546,1283290.9090909092,1304481.8181818181
320,1357602.2727272727,1625905.9090909092,1806601.3636363635,1915343.1818181819
321,967851.8181818182,995800.9090909091,1016944.0909090909,989644.0909090909
322,412771227.27272725,426799227.27272725,461616272.72727275,497164500.0
323,17502163.636363637,29637681.818181816,65777822.72727273,99332863.63636364
324,25071231.818181816,27185072.727272727,28509218.181818184,28759500.0
325,954374590.9090909,1011350454.5454545,1170950454.5454545,1319888181.8181818
326,64466468.18181818,75852668.18181819,96915000.0,118843772.72727273
327,2604181.3636363638,9247951.363636363,29146281.818181816,47352231.81818182
328,329043272.72727275,367014136.3636364,427928454.54545456,494310409.09090906
329,1821883.6363636365,8193856.363636363,27157009.09090909,44572881.81818182
330,355743818.1818182,396228000.0,457355181.8181818,510240818.1818182
331,72752877.27272727,81793472.72727273,95362050.0,110403681.81818181
332,196426363.63636363,221258863.63636363,260306454.54545453,303428045.45454544
333,42826827.27272727,50705454.54545455,63827018.18181818,77770922.72727273
334,4313037.2727272725,7429313.181818182,17085218.181818184,26864250.0
335,50863718.18181818,56853681.81818182,66231231.81818182,76669950.0
336,14681768.181818182,17376450.0,23454327.272727273,29733422.727272727
337,2003810.4545454546,2539148.1818181816,3872190.0,5155395.0
338,26328559.09090909,31408077.272727273,43132663.63636363,55319631.81818182
339,1587580.9090909092,1770481.3636363635,2053341.8181818181,2359321.3636363638
340,1064003181.8181819,1111253181.8181818,1161844090.909091,1208597727.2727273
341,61304727.27272727,69261436.36363636,83345563.63636364,98275227.27272727
342,33574322.72727273,35140731.81818182,37049250.0,38654127.27272727
343,10431750.0,11643259.090909092,13555500.0,15590209.090909092
344,1653816.8181818181,2641284.5454545454,5643520.909090909,8758517.727272727
345,632862.6818181818,698922.9545454546,802835.7272727273,915915.9545454546
346,1597918.6363636365,1784780.4545454546,2080260.0,2402695.909090909
347,6298969.090909091,7011909.545454546,8139638.181818182,9337783.636363637
348,3026453.1818181816,3391881.8181818184,3969534.5454545454,4598112.2727272725
349,25341.177272727284,24695.713636363645,23074.036363636355,20528.359090909096
350,79100.69999999997,77065.41818181815,72023.2227272727,64115.67272727275
351,161091.0,156853.77272727274,146648.72727272726,130660.09090909091
352,18260.454545454544,21951.968181818174,24810.16363636363,26989.772727272728
353,263490818.1818182,320969727.27272725,330384409.09090906,339300818.1818182
354,48583881.81818182,58937645.45454545,59969222.72727273,61042513.63636363
355,3151.746818181819,3120.9436363636355,2940.4390909090903,2622.059999999999
356,46515.57272727271,45346.44545454547,42430.02272727273,37855.93636363635
357,3724655.4545454546,4162906.3636363638,4854999.545454546,5607744.545454546
358,17547.600000000006,17664.91363636363,18110.972727272732,17058.109090909096
359,20328.668181818186,20425.268181818188,20889.75,19607.031818181826
360,22507.704545454544,22618.14545454546,23143.909090909092,21724.309090909082
361,4057.1904545454545,5389.860000000002,6223.034999999998,6654.842727272728
362,128104.77272727272,129034.5,132169.22727272726,124655.04545454546
363,10.96944545454546,15.519286363636365,17.724190909090904,19.037549999999996
364,0.0,9.9636979e-316,0.0,0.0
365,0.0,9.9636984e-316,0.0,0.0
366,259579.0909090909,291351.13636363635,340578.95454545453,396157.36363636365
367,0.0,9.9636996e-316,0.0,0.0
368,625.5861818181819,886.1465454545452,1027.3295454545455,1104.4568181818179
369,0.0,9.96370083e-316,0.0,0.0
370,0.0,9.9637015e-316,0.0,0.0
371,137278909.0909091,156789818.1818182,191766272.72727272,230498863.63636363
372,0.0,9.96370276e-316,0.0,0.0
373,0.0,9.9637033e-316,0.0,0.0
374,0.0,9.963704e-316,0.0,0.0
375,0.0,9.9637046e-316,0.0,0.0
376,0.0,9.96370513e-316,0.0,0.0
377,0.0,9.96370572e-316,0.0,0.0
378,716433.1363636364,945880.0909090909,1096648.6363636365,1176000.0
379,0.0,9.96370696e-316,0.0,0.0
380,481.0374545454546,851.3848636363635,1399.678636363637,1830.2931818181817
381,3187.141363636365,3067.3077272727282,3033.383181818183,2620.8763636363637
382,8.621559545454543,8.214904090909089,8.379859090909086,8.461329545454545
383,0.0,9.96370943e-316,0.0,0.0
384,0.0,9.96370997e-316,0.0,0.0
385,2048.4927272727277,3422.4654545454555,5424.700909090911,7080.045000000001
386,831.283090909091,1286.0113636363637,1952.3699999999992,2495.859545454545
387,3364.104545454547,5074.153636363636,7671.00409090909,9823.990909090906
388,28007.031818181815,26952.927272727284,26624.27727272726,22924.17272727272
389,123.28622727272729,117.47304545454546,120.63163636363639,123.25281818181817
390,175.48840909090902,167.2134545454545,173.07436363636356,174.78777272727265
391,245.40218181818165,233.83118181818182,242.1147272727274,244.51254545454546
392,467.84659090909093,445.7870454545455,461.487409090909,466.05586363636354
393,0.0,9.9637149e-316,0.0,0.0
394,0.0,9.96371556e-316,0.0,0.0
395,2646.973636363635,4598.264999999998,7403.091818181816,9724.62272727273
396,11451.300000000005,11015.931818181818,10926.300000000005,9401.25136363636
397,0.0,9.96371734e-316,0.0,0.0
398,160.60513636363638,153.0317727272727,158.4421363636364,160.01140909090898
399,110.12209090909091,193.02054545454547,311.3593636363635,409.2861818181818
400,0.0,9.96371916e-316,0.0,0.0
401,48.427909090909104,92.89311818181822,154.79959090909085,206.00331818181823
402,14741.904545454547,22556.76818181819,34324.3090909091,44086.44545454547
403,20423.64545454546,19675.281818181826,19454.49545454546,16782.340909090908
404,48335.795454545456,46575.422727272744,46080.204545454544,39781.82727272726
405,4675.487727272728,7109.473636363637,10803.16363636364,13858.472727272725
406,66551.57727272726,64066.322727272745,63290.08636363635,54512.563636363644
407,7489.220454545458,12090.081818181816,18867.259090909098,24481.41818181819
408,91623.19090909087,90424.1863636364,92359.24090909095,84146.61818181822
409,1793.190000000001,2739.306818181818,4136.885454545455,5248.367727272725
410,5665.437272727273,9415.808181818178,14871.818181818182,19395.218181818174
411,278876.1818181818,465962.3181818182,718578.9545454546,1008878.1818181818
412,57819.109090909085,97942.09090909091,155994.68181818182,204057.0
413,21395.659090909092,40687.11818181817,80632.45909090912,144972.54545454544
414,1922.6168181818173,3677.080909090908,7299.332727272729,13141.609090909089
415,894.6878181818181,1646.5240909090908,2709.257727272726,3586.2081818181828
