,1980
0,0.6624368262641732
1,0.6973117765653799
2,0.6621070669806197
3,0.5374455871174629
4,0.6816520524418618
5,0.678398285054795
6,0.7795746409874141
7,1.1709904622547735
8,1.1709904622539993
9,
10,1.2409208026608094
11,1.240920802661174
12,
13,0.488918408844433
14,1.2423918118956552
15,
16,
17,1.2423918118970758
18,1.2380359924053905
19,
20,
21,1.4443745286611458
22,1.6835108986094947
23,1.775102184901661
24,
25,1.4921295400034287
26,1.4657110191628773
27,0.6656638719699549
28,
29,
30,
31,
32,1.150151065456219
33,1.2168192215721196
34,1.2168192215696887
35,1.3622258445358384
36,0.6727095810989947
37,0.5611353817455139
38,0.6130142923188642
39,0.5548409410229359
40,0.9162484755754404
41,0.9736250666555487
42,0.9044644122977565
43,0.6583050663498727
44,1.4382599406848227
45,1.473394790426709
46,1.4720078844651272
47,1.522525912084744
48,1.8996901212351933
49,1.7092097162258668
50,1.8494648114963244
51,1.852200665176512
52,1.6833911309787217
53,0.7106493887010923
54,0.8538928037987158
55,0.6723678000574435
56,0.6275695295406015
57,0.9617528107242691
58,0.5549229834357479
59,1.7802288612829642
60,0.5552431348171928
61,1.48908019229232
62,0.7529185366789546
63,1.2864622985322225
64,0.7859156646858257
65,0.6261556681388973
66,1.0146807954476493
67,0.985524675470486
68,0.7963355811274251
69,0.9548030643586474
70,0.8507555759506448
71,0.9892683624622884
72,0.9132192835451145
73,0.9548030643580103
74,0.8079565357404329
75,1.0442061870829071
76,0.9933949944842403
77,1.0473751719241136
78,1.156476423813257
79,1.0395905278352486
80,0.572819218620909
81,0.5193715823779301
82,0.6884907087916325
83,0.7475539396612265
84,0.49127991212101196
85,0.45045165100724655
86,0.46583521383349
87,0.5723781939673835
88,0.4643953464519858
89,0.5728281551190458
90,0.6191675852211107
91,0.5556172367001999
92,0.5983555765649582
93,0.4844356638650092
94,0.804838571267283
95,0.5625745757902678
96,0.6731299779016249
97,0.6540891892902219
98,0.7921174716443149
99,0.7879072936858911
100,0.9594979957164596
101,0.7019475814325926
102,0.8469527347228043
103,0.6206507415808344
104,0.6545352461453413
105,0.794827358768485
106,0.6637414270492331
107,0.6453919072206352
108,1.336633470536143
109,0.7640126567030673
110,0.7780747911255561
111,1.258082574329798
112,0.4891274187847692
113,1.0387546773254774
114,1.0449034633062975
115,0.9330028982900859
116,0.6460671179353498
117,1.1746693912575459
118,1.245466185731644
119,0.802106285148616
120,1.1227591818065816
121,0.9313372065820547
122,0.8481884684551482
123,0.8161529155056355
124,0.9901547069938672
125,0.8631121922818842
126,0.9824402930767183
