,1980
0,56316929.47407213
1,78629180.43917708
2,40905393.42094426
3,44630623.7720803
4,45188954.064659014
5,36372146.50217376
6,4061324.1364336116
7,579.9042016303199
8,4639.233613041818
9,0.0
10,2186174.898775787
11,1173505.3271345305
12,0.0
13,50790.77396801311
14,311495.3164810786
15,0.0
16,0.0
17,272848.2548831361
18,332975.36111791845
19,0.0
20,0.0
21,369773.58079972037
22,246983.09531707165
23,6065.079899132005
24,0.0
25,403256.59326698736
26,229441.5787566868
27,53885330.16059345
28,0.0
29,0.0
30,0.0
31,0.0
32,2868227.8681880874
33,1846932.6057183484
34,3607339.407932392
35,3328537.220906669
36,35645947.89720328
37,7051186.964075248
38,15632528.26364115
39,6090589.763889834
40,17842826.29031147
41,28702418.992523942
42,145437035.59941152
43,77229951.3322869
44,26264473.434630502
45,45121600.77859786
46,61999655.69453444
47,108134982.40839773
48,102864453.35563162
49,53570592.8362608
50,54303283.79252506
51,35248546.21775589
52,85478703.11198363
53,61099922.12821312
54,863716530.931972
55,188811629.85114196
56,277276170.856373
57,1181651394.781308
58,5276817406.905607
59,44221155.92728999
60,100470.64653239836
61,41110284.02456985
62,883888.8882005576
63,878854227.8654591
64,2275596.2349849506
65,1464686.9759436394
66,142596631.37412292
67,218105473.52941144
68,2138556532.9973605
69,46695530.70279297
70,11864233.444576394
71,21079895.227583934
72,12197881.855168523
73,85260647.77296393
74,53506464.73080984
75,16755306.773392953
76,214571581.7911049
77,211293399.33012947
78,118903545.85257867
79,31732934.46442394
80,2267018.3593560657
81,21500686.219298687
82,8917051.894480802
83,5472032.046261661
84,14262945.201782135
85,2267667421.75218
86,8734499.427789671
87,376979607.2087558
88,18640231.03838492
89,274068475.29223114
90,54552770.00667706
91,4042496053.4310822
92,35802092.786247544
93,933119595.4235245
94,2185549584.0259356
95,2442740084.576754
96,87628763.11310984
97,103124298.14850163
98,57367307.48573982
99,3589941917.3416386
100,239575233.97488695
101,2792073949.829623
102,35261005.362626016
103,2994591922.283491
104,1046224051.5565078
105,132074250.33764693
106,1086926419.919031
107,45816858.90413001
108,419454274.9458983
109,491515448.0107924
110,474192266.87554085
111,240802670.61283603
112,938245187.6756883
113,633792887.7688853
114,258866011.1915393
115,1646718069.0267148
116,239416483.06867987
117,137189644.26925918
118,64557808.55247668
119,9637625783.998177
120,305595848.9247345
121,185706140.7284775
122,296923005.6412726
123,720006961.279202
124,58429464.13462788
125,473156851.8883985
126,80423676.4226213
127,727376618.2376003
128,94578451.95264581
129,899047763.5956868
130,185233637.2777951
131,672900956.166218
132,534636286.50007826
133,5517182970.201312
134,416869966.538236
135,714401175.3427705
136,878541619.695115
137,9291051410.70246
138,57455556.11448851
139,73955998.63284262
140,9379235.337077705
141,60657636.05475409
142,21393910.722879995
143,446977.2855767868
144,0.0
145,0.0
146,472267.0927295769
147,144801.22924283045
148,408769.9826678674
149,23061.2255303399
150,0.0
151,477306.3310796365
152,27740.354438909402
153,38511.33455071998
154,0.0
155,0.0
156,4133.698357558466
157,0.0
158,426336.2318141061
159,2262594.0824048785
160,15920303.123928674
161,17487801.519206394
162,3344831.3391244267
163,6660780.272898687
164,9203127.781997655
165,269451.7175409711
166,71311656.23544592
167,78007660.99740493
168,22694847.004785743
169,5665516.476925
170,35364511.74131573
171,353214359.2322164
172,165601324.2708246
173,63919299.14602804
174,12820214.6515477
175,21582753.61094639
176,26570046.455217212
177,73017491.87588523
178,146931194.69422618
179,49245598.37999655
180,46215338.346362785
181,4434771.072334689
182,82498649.31198034
183,35769036.276391976
184,51110394.119926244
185,414731.176554787
186,71011672.88065411
187,1500044.83443378
188,212380.7292453748
189,20924.20977786112
190,46943313.85496394
191,4681697.005242311
192,12667.197442368686
193,548007.110714574
194,650887.9159124428
195,953728.9340263538
196,126600.45339146901
197,427838.8934968639
198,181301.1684715049
199,6774843.155446392
200,710667.9259347145
201,175399.3296049574
202,9753455.578388363
203,476083.8946419835
204,1617742.1930918677
205,13223103.21983311
206,13378674.777622627
207,51151716.06720492
208,82914244.11719395
209,78460406.59250574
210,32604555.40618295
211,11412842.28850623
212,134131311.59071651
213,221503884.89761978
214,49970426.332098015
215,87784064.04385865
216,346831654.9339528
217,265788047.9160727
218,378567782.27067935
219,92498761.52773751
220,77405870.77636738
221,191849610.33172947
222,141727146.1259628
223,85005908.17086414
224,75450044.41183649
225,403046810.37061477
226,43532243.190569706
227,976714865.6957867
228,256829143.61108357
229,340051878.11957216
230,551067298.7931147
231,848833859.9542625
232,4574850.286974425
233,0.0
234,0.0
235,0.0
236,30778.610181531643
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,14348479.41728213
244,5772071.021476883
245,582031.1846429181
246,4544320.4031764595
247,115658705.02326399
248,1807677.893914049
249,377579181.7231572
250,158696418.44432127
251,27765889.19990689
252,324205049.76703274
253,243248867.963359
254,20530298.341033276
255,31701035.037048362
256,1788746.6624687712
257,104513172.88215406
258,209624745.73490822
259,1037163.2686104706
260,1583695.0046669834
261,22784816.464025896
262,108978653.06818356
263,1271356.7009958855
264,180063232.29871964
265,110991510.77570981
266,96158307.7269403
267,6687303.81456338
268,219599705.72700328
269,195848333.33123064
270,37475865.60874792
271,53803706.62045346
272,10901666.029613834
273,7724942.553464294
274,124250225.37852247
275,69345702.96328853
276,76148557.08532411
277,59605948.68592953
278,82304310.81792459
279,19162170.082204763
280,5021468.433930592
281,16401323.949457774
282,185625.74434232296
283,208414998.32466552
284,309062575.54471797
285,511146779.3811198
286,93059816.19552785
287,2441025856.7061806
288,169018299.8068508
289,124184495.13048361
290,1253953555.1451473
291,272694999.4212917
292,101238264.9294672
293,515249839.5042788
294,1092973076.1650488
295,268748534.5218393
296,203710074.86239764
297,153598829.593818
298,4631093258.106624
299,155724888.19891542
300,146252757.490064
301,453580207.39784086
302,377743472.9774116
303,2021042694.9691308
304,533842168.46493894
305,143457792.27315575
306,4951916353.686295
307,232861497.09688842
308,2342963849.9065413
309,572109015.741
310,206455132.7918492
311,89870506.93905409
312,141033007.49763936
313,1038177276.0612576
314,180747970.27311605
315,76236124.05986789
316,111841099.84606215
317,322896596.6444836
318,263478889.62079677
319,314435485.1192804
320,439551145.2102639
321,74147307.82273443
322,125175673.09552185
323,64611657.34396703
324,120620142.92651314
325,958886890.7609669
326,392018267.8956722
327,38893552.58831165
328,58259069.40836065
329,69178562.13113114
330,53551710.16430819
331,22187884.896926556
332,44969838.33628361
333,113416170.94667706
334,263941433.9314754
335,67243082.2193082
336,267525993.09605083
337,43864048.91763688
338,88078313.2779492
339,87372849.4730853
340,406918712.94148195
341,76334787.26401147
342,123628505.47611968
343,100126076.6792885
344,24752402.082399014
345,69245003.11470002
346,42061576.83912278
347,51252904.62226557
348,31203823.458551478
349,28888775.30415032
350,87461507.55860329
351,141040295.49725735
352,46887524.2948
353,103612497.36469506
354,20920728.05312
355,18934627.98346918
356,55054641.47683114
357,76107790.53952298
358,4815666.872068199
359,3857300.059026164
360,5486101.471526952
361,2589856.2430911264
362,38401920.47001966
363,3274.308570459876
364,729308.0714643972
365,1538830.7566520115
366,0.0
367,4414664.636233991
368,0.0
369,1601398.0306799617
370,14637762.903255345
371,0.0
372,230007.9987907905
373,0.0
374,0.0
375,0.0
376,5799282.776377062
377,1256349.5845847405
378,28718827.187699582
379,0.0
380,0.0
381,23337568.57164147
382,0.0
383,1766300.4583477625
384,1052409.066573354
385,0.0
386,0.0
387,0.0
388,17365739.66893967
389,0.0
390,0.0
391,0.0
392,0.0
393,2582032.3892345754
394,5132695.9075833745
395,0.0
396,20760400.32837328
397,0.0
398,0.0
399,0.0
400,0.0
401,0.0
402,0.0
403,2262299.936404328
404,2828550.252379574
405,0.0
406,6461725.952929013
407,0.0
408,28442087.92072114
409,0.0
410,0.0
411,48834084.10582542
412,24574073.05675801
413,0.0
414,0.0
415,3027186.701458778
416,16326320.048426636
417,64785831.86264739
418,5532063.9556849515
419,16072408.49469082
420,49728215.61642818
421,43166966.94759918
422,1152318578.4898686
423,33773739.16190164
424,4407006.149050654
425,68421095.45120639
426,60096594.95384689
427,2886790306.4732127
428,41714963.83154918
429,1471803.9449968848
430,388252408.2299529
431,5237701873.81284
432,988823580.5937185
433,547029687.3163718
434,672953212.06181
435,1430729395.4183605
436,1364910400.253393
437,374510586.41343766
438,9662209316.59623
439,100332188.6670764
440,5000257172.982951
441,329834594.3662139
442,93681556.59164986
443,9346764287.120655
444,174768434.7013275
445,1799966743.0573936
446,23420706081.826225
447,311868668.0312478
448,145693903.3270806
449,10967410755.514095
450,132218445.92512457
451,2816021253.061865
452,9843751165.286558
453,534137548.9921229
454,1959321491.8542624
455,1262504988.7960293
456,1186415306.4926047
457,181316740.5062536
458,7363719289.360001
459,9196307115.57098
460,20733448604.470493
461,14002051205.304102
462,1937927644.5063934
463,3529117817.941475
464,12721147227.10033
465,27680407200.03771
466,11900184677.156727
467,1879873275.737541
468,2004380207.2801635
469,4803881324.941804
470,27056079399.473774
471,20972712235.26885
472,7854371677.733113
473,11572551093.519997
474,26842293976.51475
475,2312845751.0898356
476,16080872633.28688
477,1787164032.4837046
478,6581051308.094918
479,21505849190.216396
480,2213985619.701475
481,1445737943.1984427
482,11217057461.444096
483,5525273923.1808195
484,1226179659.0293772
485,28142051913.326225
