2020,2030,2040
0.7473550169310477,0.6263979674495583,0.5733113436751135
0.7959936558797764,0.7974731400479496,0.7025208540033945
0.7927017876794735,0.7554418225702593,0.7907856548316848
0.5317574371224876,0.35105834252485396,0.2735573291384361
0.42349497731771,0.2215331416074276,0.14378482753641503
0.625609741851406,0.40613190080226574,0.2919237589099063
0.6066914372956996,0.4475900746056094,0.3136281175790299
0.6999433058544264,0.5033494788620876,0.2422135369389492
0.7608289906388138,0.5773021011489197,0.28714622563487885
,,
0.557911700714511,0.5530957534586131,0.45322996266048315
0.48980838571132607,0.4293080317806909,0.32185416408862005
,,
0.43846853854758544,0.23510396339201756,0.13253544336505182
0.46444247548270634,0.2921262086669981,0.19920818239240531
,,
,,
0.4084187395510279,0.2336844779971057,0.14015013935843348
0.4087768962891947,0.24435572322602445,0.14862975786446012
,,
,,
0.3294206743589966,0.2868742529269968,0.18633582779099192
0.2679303998960148,0.28951560659059317,0.22252753805602468
0.2464017098000364,0.266046295373803,0.20972419777245238
,,
0.4815258180487314,0.3129286797244376,0.2018194655526791
0.48320503815893373,0.2988315235057093,0.19404200857630613
0.6418656720510655,0.39230031796331055,0.31020162956784497
,,
,,
,,
,,
1.2743831359816795,0.8065961124675177,0.4913527405812132
1.0109820129905105,0.588175989796957,0.36841188512091433
1.0013137307077697,0.5793515406299069,0.3611952445921942
0.7238720713166351,0.33067028788197084,0.21777528211753333
0.5734467962587285,0.3181826115072034,0.20930565467653425
0.6082496651703724,0.36247877766793973,0.24676083617407277
0.5572604871147758,0.31170652336156923,0.20206118392160263
0.6728107164185478,0.43330722185089526,0.30688636941610714
1.042933665695083,0.7198679058267655,0.6625073599405817
0.766663707585378,0.43658834398003254,0.32419543456115946
0.6766742635022657,0.4585632955848866,0.38939230472098296
0.6835231619988863,0.6241328625342348,0.5173366854884561
0.7195982097040927,0.4070499895787281,0.23321400944071233
1.67771596949892,1.3069442722679365,0.8343363889713273
0.8679438213611509,0.5280839780435751,0.33776685461914874
0.9500793458205021,1.0917340518639,0.9157707037897272
0.8716110891328002,0.8282082297486824,0.542008581929371
0.8192544752857003,0.8750851903606115,0.7179682683587749
0.9322904007629572,0.9019122022601943,0.6530049884946079
0.9661010855266581,1.0531237592242157,0.8763883647214502
0.9656341399597944,1.0219936460070556,0.8595921307207905
0.9414096048601652,0.7931694562563221,0.6793854273768452
0.6639337855192942,0.5850181136775428,0.5262607667500161
0.5162825370472967,0.33888075344985125,0.24834076698444965
0.41764145243747686,0.2259846271675539,0.14982548949582244
0.6300581342694528,0.5943911783589417,0.5449870109537056
0.7335597810301759,0.7032259314845445,0.6495328740040256
0.8058425122826185,0.838540976832587,0.6780093731724254
0.4809586662494659,0.4238437598567166,0.29384963139673226
0.8974201779182464,0.8631523282023391,0.7578230927182392
0.47821877195499457,0.36395972195055476,0.26207678498522896
1.0934496681101138,1.136464333793678,0.9191248113509813
0.5035818925367634,0.37708600256435737,0.2799869559204424
0.4805116334495099,0.356113563400014,0.24049748489411185
1.2168254444651665,1.2781791033272474,0.9613275625488473
0.8439762174968531,0.6429295477801322,0.344897795956598
1.2970093384974992,1.260467320262031,0.8040160260265409
0.6693678465484136,0.48226499275732454,0.34580532937627934
0.5280865143501118,0.32258889488391135,0.2514004245871881
0.49893987698532216,0.39185009938820275,0.2995142010652966
0.5258599959628799,0.3469051229391015,0.2640454158775137
0.6895404964220659,0.5075961320549103,0.36750793039359547
0.5146222814415609,0.35167005662234674,0.25238741770223483
