,1980
0,57393270.58951147
1,80759756.19331805
2,41676688.1493328
3,45719335.28535246
4,46403988.77059343
5,38149075.76607869
6,3909694.36055582
7,552.936395229488
8,4423.491161834396
9,0.0
10,2530411.9202425247
11,1358286.5075959768
12,0.0
13,56395.660822475416
14,257264.68388080323
15,0.0
16,0.0
17,225345.98861026223
18,274893.07520603604
19,0.0
20,0.0
21,327701.88265725883
22,270389.380149779
23,7046.958280704031
24,0.0
25,421231.44184308074
26,239320.69200170157
27,52899350.633970305
28,0.0
29,0.0
30,0.0
31,0.0
32,2890221.1293129837
33,1658821.6122022227
34,3239930.1165046887
35,3520598.6159242075
36,35928883.154270984
37,7015819.311641804
38,15699286.183628852
39,6008395.877250984
40,18177798.119614266
41,27371528.800042123
42,161776039.87309346
43,85035075.69036065
44,20337995.863319844
45,35094748.539801635
46,48329292.214829504
47,86932578.53280161
48,94356134.03002293
49,41308699.555418015
50,65202497.756995074
51,42571119.517526224
52,99075152.47840819
53,63943318.29629183
54,969505714.1868361
55,196430166.6946032
56,291818132.47257537
57,1445187046.039885
58,5661726201.036231
59,40796641.76310982
60,103244.35933114919
61,44380748.58327049
62,939440.2406104753
63,962448279.6867869
64,2437321.350676229
65,1539072.7526723112
66,143116109.66502622
67,203020033.84424266
68,2035153399.7222953
69,47651958.140422955
70,13393459.994282134
71,23195582.370461315
72,13727042.769443115
73,87006973.8486049
74,56256453.453145914
75,18871480.920510817
76,223803305.1499147
77,226997310.62189838
78,134193692.19121477
79,34346768.06932295
80,2354222.7200552453
81,22711115.655516386
82,10028441.730815904
83,6212604.619537377
84,15517245.179989511
85,2267951490.5082297
86,9456230.676234592
87,374899307.0223623
88,20174993.613701645
89,272549525.95129836
90,56614995.38713442
91,4038597178.1908207
92,35518690.6395918
93,944782387.6678686
94,2318823733.408197
95,2500297737.3732786
96,90461293.79215083
97,105277015.9788066
98,56914061.31903277
99,3850623212.905575
100,271733538.65119666
101,2938387641.913443
102,36527429.61842296
103,3202899263.4250817
104,1151111951.6906722
105,137467586.03657866
106,1152968330.8932455
107,44862222.72282623
108,437416848.44427866
109,517124143.82927865
110,496906161.6968361
111,260809206.22110978
112,960958372.9994754
113,694772408.7169182
114,282984530.6219639
115,1761168164.3684924
116,247071202.9395409
117,152975452.44273108
118,72021403.3319918
119,10706119147.383446
120,366909080.0719655
121,213256435.3330574
122,333865640.3854951
123,781628783.6292132
124,75320030.5929705
125,533680814.24105895
126,94167757.4788131
127,840602341.8411639
128,118604296.74513444
129,966323661.8736064
130,193770426.795323
131,701930903.1771477
132,559617043.6873771
133,5737974590.458525
134,422457174.3445903
135,727631534.9322786
136,894017128.7042463
137,9689964527.179512
138,58942212.89800491
139,75624636.29035246
140,9556086.215820495
141,61937760.887701645
142,22294072.718050655
143,459014.9794811802
144,0.0
145,0.0
146,390046.45620644744
147,119481.5027122854
148,336196.2571510639
149,18923.089593676705
150,0.0
151,497790.64626381773
152,28826.61784770834
153,40019.37056512736
154,0.0
155,0.0
156,3579.2792464400786
157,0.0
158,382913.6770921573
159,2052259.4783309095
160,16181021.578169918
161,18448510.799625583
162,3285413.851876836
163,6604463.090576888
164,9110750.831140492
165,266812.7408575295
166,72408113.11254425
167,70649884.48223606
168,17086613.207761966
169,4204824.746006231
170,26907175.781273775
171,318583895.1338836
172,130074559.2765098
173,64750886.166
174,15483500.703839509
175,24414858.141136732
176,26987868.233970493
177,79070075.14696394
178,155325113.77575898
179,49901146.075168855
180,47062277.786977045
181,4525604.963057048
182,84207071.7775869
183,37080379.49319836
184,54193603.994252466
185,437501.47481796733
186,77445314.35531642
187,1744482.2992206225
188,255751.87493912454
189,25197.229058051485
190,52711123.55340983
191,4982900.044149836
192,13463.31555014885
193,563405.5483401804
194,675762.0744881474
195,989404.1205674425
196,131195.27068201473
197,452419.09465686895
198,196933.56753922952
199,7377774.819934101
200,804350.3400670326
201,189190.81236306563
202,10520360.530336885
203,513517.9192713607
204,1725321.907435426
205,13372572.899358688
206,13353462.25778508
207,51061767.97583606
208,85210932.48149015
209,80986710.0894033
210,31925209.658570495
211,11351917.681729183
212,146743507.69350496
213,241918255.69658688
214,53070116.917331144
215,90848182.27185082
216,357920695.78383607
217,273891195.9666885
218,403373185.30864584
219,97080444.63763118
220,81221297.45208687
221,199748701.20331144
222,147299631.43279183
223,88567652.06910653
224,78690265.05892459
225,420008832.33837706
226,46030830.48014262
227,999697338.0737219
228,259467899.02136064
229,343455489.82383615
230,546791673.0654755
231,834426934.3997376
232,4587577.1684445925
233,0.0
234,0.0
235,0.0
236,40171.959167092624
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,0.0
243,14978949.233330492
244,6521803.572028033
245,564353.3296942294
246,4406297.151077051
247,122486148.42543279
248,1894280.7602563275
249,376008899.3398689
250,157816887.0792672
251,27612004.375845406
252,323406442.21428674
253,248672305.89980328
254,21637824.218047544
255,32120249.592632785
256,1811538.421228688
257,106181375.94085573
258,211899765.6042787
259,995523.7215902129
260,1660693.5407112297
261,23183694.27870163
262,110492720.91096234
263,1308349.8711222128
264,192659462.15098366
265,115586507.40570986
266,101717872.95281965
267,6960384.103119509
268,220779830.9297213
269,205229503.70219508
270,41808489.05407245
271,61290244.05762295
272,12558092.527061637
273,8886080.969033442
274,140085549.4296164
275,88972232.96717378
276,86818876.80984917
277,74117942.1288049
278,103230329.5580656
279,24701497.064768024
280,5916151.747749179
281,17454726.689111803
282,221235.382385864
283,210212113.74083602
284,334601919.34132785
285,467844075.53044254
286,89044035.93420658
287,2302311552.7927866
288,160225740.76586878
289,113093884.39063936
290,1197956537.490721
291,243692076.28570494
292,96725294.14124593
293,489069411.9985248
294,1167272353.2854753
295,250576592.29214752
296,183381816.08265576
297,171748675.9072443
298,4385292722.254261
299,141839764.23471636
300,140217623.51926228
301,509488567.82683617
302,414183380.71363944
303,1890390892.5109835
304,480285663.2948033
305,163589866.13427216
306,5248746387.603115
307,224913427.75837702
308,2410817158.2909837
309,583639201.6695737
310,209907950.0625246
311,89822032.24763936
312,120636993.12305413
313,1178635713.5442135
314,208255351.8093082
315,88555420.45185903
316,129514660.22499835
317,318991190.2251474
318,257903666.24936396
319,334705826.2308196
320,451763811.1990002
321,76384673.29601802
322,122585915.25256638
323,62624144.90407857
324,135512032.16465244
325,1023029787.408377
326,432844416.8014919
327,41115794.97806328
328,60340099.837803274
329,73131184.68675919
330,55813030.52494589
331,23972183.838370502
332,48510257.65035902
333,117716351.98703113
334,265312977.59575415
335,71304877.12127048
336,268916127.6897868
337,46682038.92684606
338,86993113.52808195
339,88459173.1332787
340,443031851.0063442
341,75712107.20273115
342,128244666.0443984
343,99339342.8813967
344,26708789.625108194
345,74406231.26824592
346,45293411.52326885
