,2010,2020,2030,2040
138,18257209.09090909,19172331.818181816,21931827.272727273,25138240.90909091
139,212223136.36363637,215844681.8181818,224964409.0909091,234442090.9090909
140,54929318.18181818,55307890.90909091,55781440.90909091,55978363.63636363
141,139755954.54545453,140840318.1818182,142170954.54545453,142760863.63636363
142,74250654.54545455,82661345.45454545,109496863.63636364,141867409.0909091
143,11870.25,24093.204545454544,40720.431818181816,57872.46818181821
144,9607500.0,11496831.818181818,14018359.090909092,16483186.363636363
145,1250005.9090909092,1918540.9090909092,2813494.090909091,3671124.5454545454
146,55180.936363636356,91934.27727272731,145799.18181818182,217384.36363636365
147,10775.290909090905,16853.549999999996,25111.03636363636,35199.34090909091
148,59065.74545454545,93632.1272727273,138232.5,187249.36363636365
149,5019.887727272725,8205.67363636364,12486.40909090909,17490.80454545455
150,16468.390909090904,27561.163636363624,43810.295454545456,65635.69090909089
151,790741.6363636364,1481674.0909090908,2538594.5454545454,4024306.3636363638
152,65194.21363636362,122776.5,210986.04545454544,335162.86363636365
153,287430.8181818182,534233.3181818182,910729.9090909091,1438643.1818181819
154,44269.62272727271,69718.66363636365,105532.63636363637,151808.04545454544
155,25527.12272727273,32659.295454545456,40091.86363636364,45924.518181818195
156,18811.32272727272,24228.654545454552,29808.35454545455,34139.22272727274
157,1213.1127272727279,1730.8009090909095,2325.4731818181813,2823.46909090909
158,1344.095454545454,1972.1290909090915,2713.152272727272,3346.846363636364
159,8617.67454545455,12765.136363636364,17610.122727272734,21728.986363636373
160,55364.59090909091,82521.40909090909,115211.72727272728,144561.13636363635
161,410677.9090909091,838322.8636363636,1564872.2727272727,2597738.1818181816
162,823034.8636363636,1148766.8181818181,1702689.5454545454,2351895.0
163,980747.7272727273,1523855.4545454546,2412909.5454545454,3602607.272727273
164,3323001.8181818184,4988998.636363637,7755490.909090909,11323581.818181818
165,1871195.4545454546,2391260.4545454546,3300579.5454545454,4148693.1818181816
166,766028.4545454546,1155916.3636363635,1792216.3636363635,2580537.272727273
167,210937.36363636365,291890.45454545453,447234.13636363635,664868.5909090909
168,1784608.6363636365,1902361.3636363635,2220883.6363636362,2784170.4545454546
169,1111176.8181818181,1176486.8181818181,1360380.0,1691530.9090909092
170,4044189.5454545454,4607476.363636363,6399100.909090909,8998614.545454545
171,12091513.636363637,12484500.0,14692554.545454545,18558081.818181816
172,76419.0,104188.63636363637,157578.27272727274,228580.22727272726
173,34485.054545454535,50942.46818181821,82949.23636363634,130626.68181818182
174,5638.891363636366,7693.903636363637,11682.013636363632,16953.204545454544
175,70623.3818181818,90000.46363636361,126358.90909090909,182380.22727272726
176,298478.7272727273,376792.5,480457.0909090909,590429.3181818182
177,792565.7727272727,898374.2727272727,1080946.3636363635,1268991.8181818181
178,4540915.909090909,4362979.090909091,4572568.636363637,4923278.181818182
179,113993.72727272728,164297.31818181818,228633.68181818182,266005.0909090909
180,26027.590909090908,39551.304545454535,62787.518181818166,90037.69090909087
181,1457.008636363636,2267.3031818181807,3778.052727272728,5724.45681818182
182,45402.57272727271,68536.84090909091,111934.77272727272,168329.31818181818
183,33481.731818181805,51896.15454545455,86350.85454545458,132047.04545454544
184,45421.95000000002,71918.41363636366,121435.36363636363,188524.63636363635
185,311.895818181818,494.0784545454544,834.5400000000001,1295.8145454545456
186,92911.73181818186,148101.54545454544,250828.77272727274,385948.5
187,30332.304545454543,44439.34090909091,70887.1227272727,102921.95454545454
188,1735.0390909090913,2601.1840909090915,4215.845454545455,6151.205454545453
189,208.11095454545458,314.4301363636365,512.1785454545453,749.4432272727271
190,43146.88636363636,65837.76818181817,107979.13636363637,158543.31818181818
191,23830.990909090902,36528.6409090909,60098.56363636363,88391.57727272724
192,7446.695454545454,10894.32272727273,17350.963636363642,25084.11818181817
193,28374.531818181815,42434.318181818184,68648.71363636361,100081.22727272728
194,11938.977272727272,18260.64545454546,30002.986363636363,44094.84545454544
195,13544.427272727271,21079.41818181819,35029.52727272726,51786.57272727272
196,1879.3186363636362,3010.4359090909097,5095.506818181817,7602.553636363635
197,4092.966818181818,6639.6177272727255,11325.681818181818,16962.84545454545
198,202.87813636363646,324.8766818181817,549.8162727272725,820.1960454545457
199,11622.640909090913,18404.209090909084,30927.36818181817,45976.54090909092
200,1645.1113636363639,2552.9986363636363,4234.860000000002,6254.563636363635
201,207.49909090909097,320.7931363636365,530.7969545454547,782.8981363636362
202,13473.027272727275,20816.727272727272,34429.97727272727,50770.55454545452
203,667.4124545454542,990.4554545454539,1593.7377272727279,2316.6054545454535
204,2392.2340909090917,3554.3836363636365,5724.170454545455,8324.218636363634
205,15089.836363636365,23222.18181818182,38306.95909090908,56408.48181818182
206,6541.557272727272,10429.649999999996,17603.918181818186,26224.990909090906
207,68184.23181818183,96597.13636363637,150220.63636363635,214331.72727272726
208,192069.81818181818,372913.2272727273,706563.1363636364,1196389.0909090908
209,1318761.8181818181,1987592.7272727273,3238343.1818181816,5104460.454545454
210,8526.305454545458,12323.754545454549,19454.399999999994,27987.272727272728
211,2491.2968181818183,3746.505000000002,6083.8049999999985,8885.710909090907
212,11237.19545454545,16646.31818181818,25478.918181818186,35295.27272727273
213,34875.46363636363,47876.08636363638,66439.99090909094,87323.72727272728
214,16277.290909090912,20945.877272727263,28762.554545454543,36483.96818181819
215,8959.755000000003,11467.622727272732,15835.14545454546,20108.359090909096
216,32744.63181818183,44101.04999999998,62361.21818181821,82659.5318181818
217,127846.09090909091,182092.9090909091,268548.95454545453,376517.5909090909
218,2207787.272727273,2741149.090909091,3387128.1818181816,4179200.4545454546
219,762612.1363636364,2145340.909090909,2308778.1818181816,2471499.5454545454
220,400384.0909090909,506324.3181818182,691220.7272727273,944030.1818181818
221,717534.6818181818,1094462.7272727273,1858270.9090909092,2943961.3636363638
222,340251.54545454547,635009.4545454546,1231249.0909090908,2133456.8181818184
223,155497.36363636365,313167.2727272727,632763.4090909091,1128912.2727272727
224,120634.5,252929.72727272726,516009.13636363635,929570.7272727273
225,506237.45454545453,1064280.0,2206489.090909091,4004728.6363636362
226,681276.2727272727,780753.2727272727,1008295.9090909091,1351025.4545454546
227,6377423.181818182,8479437.272727273,12953563.636363637,19878600.0
228,840018.1363636364,1232308.6363636365,2056587.2727272727,3326027.727272727
229,183163.9090909091,394241.5909090909,826305.1363636364,1508745.0
230,126109.77272727272,264627.6818181818,544353.4090909091,984088.6363636364
231,128851.22727272728,256232.45454545456,500056.7727272727,874979.3181818182
232,74369018.18181819,79896695.45454545,87340527.27272727,94378581.81818181
233,10986627.272727273,11795890.909090908,12873477.272727273,13832222.727272727
234,62740.17272727275,87710.98636363633,122472.0,155702.5909090909
235,22160918.181818184,22554668.181818184,22999963.636363637,23346463.636363637
236,8158.862727272729,11956.922727272724,15905.018181818186,18433.51363636363
237,1377533.1818181819,2105230.909090909,4640074.090909091,7736848.636363637
238,3778110.0,3852144.5454545454,3916194.5454545454,3954949.090909091
239,79369.11818181821,127470.0,176874.4090909091,208340.04545454544
240,82334.89090909093,129271.22727272728,178040.86363636365,209529.4090909091
241,352131.8181818182,358130.1818181818,364754.7272727273,371130.13636363635
242,9825709.090909092,9990368.181818182,10169631.818181818,10339445.454545455
243,37208.08636363637,54043.88181818183,75056.00454545458,93985.11818181822
244,8202.475909090914,11883.422727272722,16506.668181818186,20672.972727272732
245,1273.8600000000004,1930.4345454545457,3060.9218181818183,4512.795000000001
246,11775.272727272728,17693.26363636363,27896.495454545468,40981.5
247,381348.54545454547,473367.6818181818,597737.3181818182,737380.6363636364
248,734.3136818181822,1265.4409090909094,2184.152727272728,3338.952272727271
249,993070.9090909091,1355406.8181818181,2073148.6363636365,3322066.3636363638
250,235177.0909090909,414138.13636363635,759987.1363636364,1332211.3636363635
251,53756.75454545454,95114.05909090913,176077.36363636365,312096.2727272727
252,13510445.454545455,13003772.727272727,14547750.0,18114409.09090909
253,10002490.909090908,9338451.818181818,9118056.818181818,9776645.454545455
254,6967.733181818182,13513.404545454543,22157.57727272728,34818.095454545444
255,1293065.4545454546,67593.75,108318.0,190543.5
256,680.9116363636361,1585.3472727272724,2480.491363636364,4040.762727272726
257,20801.740909090902,37004.768181818195,58600.69090909089,88550.03181818179
258,34730.08636363637,46618.37727272729,64448.618181818194,84003.91363636368
259,544.4698636363638,688.0611818181823,941.7306818181822,1179.913636363636
260,586.5290454545457,741.2551363636363,1014.462272727273,1271.2063636363641
261,35701.14545454545,41587.82727272726,50364.204545454544,58341.24545454545
262,47703.504545454525,147161.31818181818,173758.77272727274,201982.77272727274
263,967.05,1337.0604545454544,1796.8363636363645,2185.174090909092
264,108611.04545454546,225529.5,482791.9090909091,968205.0
265,80225.72727272728,152388.4090909091,319204.7727272727,635993.5909090909
266,754956.6818181818,857081.5909090909,1038927.2727272727,1261059.5454545454
267,7865.970000000005,12807.613636363636,21520.41818181819,33439.34999999999
268,95782.90909090909,163294.0909090909,314403.4090909091,574129.5
269,2190347.727272727,2581940.4545454546,3122404.090909091,3806698.6363636362
270,54150.02727272727,103560.54545454546,192864.0,328330.2272727273
271,76403.25,170047.5,326754.2727272727,574894.0909090909
272,8909.125909090908,17257.990909090902,30693.6,50617.34999999998
273,93009.28636363639,100935.54545454546,112475.04545454546,129082.22727272728
274,1650886.3636363635,1825243.6363636365,2163878.1818181816,2654972.727272727
275,16500559.090909092,17498918.181818184,18587959.09090909,19944463.636363637
276,6779821.363636363,6930286.363636363,7203544.090909091,7084588.636363637
277,262436.04545454547,374348.86363636365,567883.9090909091,838185.4090909091
278,248248.63636363635,351844.5,490165.7727272727,688643.4545454546
279,74179.82727272726,114562.63636363637,177031.9090909091,256897.77272727274
280,6509.961818181821,9338.566363636366,13799.195454545448,18544.33636363637
281,14338.131818181819,32920.36363636364,65938.66363636365,119057.59090909091
282,466.182818181818,690.6060000000001,1016.1613636363633,1378.220454545454
283,64333404.54545455,76669663.63636364,107094272.72727273,137478409.0909091
284,67619809.0909091,86002159.0909091,109053000.0,131724409.0909091
285,76516172.72727273,104561863.63636364,150038318.1818182,194808409.0909091
286,9189456.818181818,12846368.181818182,19619727.272727273,26199886.363636363
287,619504772.7272727,725930863.6363636,951663681.8181819,1167743181.8181818
288,18774763.636363637,26984140.90909091,44565436.36363637,62287527.27272727
289,78149781.81818181,95616818.18181819,113766545.45454545,128663181.81818181
290,167649681.8181818,217308000.0,292249363.6363636,363181636.3636364
291,202177500.0,245251363.63636363,279011727.27272725,301489363.6363636
292,20419731.818181816,26609481.818181816,36464877.27272727,45822763.63636363
293,88113709.0909091,119986363.63636364,180663954.54545453,239209090.9090909
294,131002772.72727273,178396909.0909091,258061363.63636363,334162500.0
295,39673868.18181818,52098231.81818182,74023090.9090909,94318540.9090909
296,105238636.36363636,120879818.18181819,155067818.1818182,187432636.36363637
297,11879795.454545455,12654790.909090908,13531063.636363637,14321618.181818182
298,677487681.8181819,851550954.5454545,1087275000.0,1280503636.3636363
299,31565386.363636363,40233040.90909091,51731018.18181818,62846413.63636363
300,10512122.727272727,13657159.090909092,18454131.818181816,22856972.727272727
301,99080863.63636364,107928545.45454545,129363818.18181819,151138909.0909091
302,42687463.63636363,44212540.90909091,45051109.09090909,46260136.36363637
303,833710500.0,921687136.3636364,1035977727.2727273,1122211363.6363637
304,180925500.0,217194409.0909091,266565409.0909091,309095181.8181818
305,367557272.72727275,375706227.27272725,383775954.54545456,393843545.45454544
306,595597227.2727273,634842409.0909091,708995318.1818181,791043272.7272727
307,10997700.0,15598513.636363637,24529909.09090909,33205295.454545453
308,132119590.9090909,170441727.27272728,214347954.54545453,253887136.36363637
309,54707959.09090909,66999259.09090909,78030559.0909091,86095513.63636364
310,1346443.6363636365,1715509.0909090908,2243907.272727273,2761595.4545454546
311,1537830.0,2641542.272727273,6454741.363636363,10012609.090909092
312,6413925.0,7086450.0,7676597.7272727275,7935900.0
313,71327931.81818181,104113227.27272727,190391727.27272728,275978181.8181818
314,31594977.272727273,42510777.27272727,71952681.81818181,101377500.0
315,27976104.545454547,37247413.63636363,64418454.54545455,91693922.72727273
316,17082831.818181816,30689400.0,73474800.0,116400136.36363636
317,103288500.0,113176636.36363636,125218227.27272727,133047409.0909091
318,522488590.90909094,554346545.4545455,652999772.7272727,755969454.5454545
319,1059660.0,1228547.7272727273,1336688.1818181819,1378831.3636363635
320,1369429.0909090908,1624302.2727272727,1892262.2727272727,2112962.727272727
321,967116.8181818182,1000230.0,1042220.4545454546,1039261.3636363636
322,412751181.8181818,424524545.45454544,456420681.8181818,491360863.6363636
323,17486986.363636363,26694054.545454547,59107745.45454545,91948690.9090909
324,25073904.545454547,27132000.0,28529836.363636363,28793863.636363637
325,954181772.7272727,999533181.8181819,1144223181.8181818,1290411818.1818182
326,64774786.36363637,75003695.45454545,92789836.36363636,113302636.36363636
327,2594655.0,7615125.0,25454481.818181816,43286918.18181818
328,328608954.54545456,363884181.8181818,415424863.6363636,477370090.90909094
329,1806715.9090909092,6639818.181818182,23646286.363636363,40677668.18181818
330,355304727.27272725,392981590.90909094,445892045.45454544,497235136.3636364
331,72868472.72727273,81278877.27272727,92763681.81818181,106580727.27272727
332,196660227.27272728,219622772.72727272,252567000.0,292411636.3636364
333,43161109.09090909,50334422.72727273,61325250.0,74099645.45454545
334,4312397.7272727275,6777549.545454546,14612754.545454545,24156968.181818184
335,50896363.63636363,56460313.63636363,64404518.18181818,74037790.9090909
336,14681004.545454545,17018018.181818184,22034345.454545453,28033950.0
337,1977741.8181818181,2425337.727272727,3640693.6363636362,4877383.636363637
338,26327795.454545453,30716890.90909091,40394836.36363637,52050504.54545455
339,1587141.8181818181,1757308.6363636365,1996365.0,2278423.6363636362
340,1063965000.0,1108590000.0,1155782727.2727273,1202020909.090909
341,61308545.45454545,68580940.9090909,80449377.27272727,94403781.81818181
342,33537286.363636363,35039836.36363637,36856813.63636363,38519918.18181818
343,10434804.545454545,11561836.363636363,13180268.181818182,15050795.454545455
344,1653921.8181818181,2442080.4545454546,4882624.090909091,7913535.0
345,633212.0454545454,694586.4545454546,781068.2727272727,884909.4545454546
346,1598023.6363636365,1771960.9090909092,2022739.0909090908,2321110.909090909
347,6299131.363636363,6962158.636363637,7913525.454545454,9013257.272727273
348,3026472.272727273,3367035.0,3859427.727272727,4442053.636363637
349,25355.87727272727,24803.00454545454,22721.045454545456,19774.936363636356
350,79022.14090909093,77288.30454545452,70805.69999999998,61634.61818181819
351,160633.77272727274,157044.68181818182,143884.36363636365,125299.36363636363
352,18454.227272727272,21984.70909090908,24172.240909090902,25405.227272727272
353,263516590.9090909,320682409.09090906,329690454.54545456,338552454.54545456
354,48594859.09090909,58955495.45454545,59991272.72727273,61066854.54545455
355,3000.5659090909085,2983.937727272727,2764.9649999999992,2440.581818181819
356,46244.004545454525,45260.25,41469.36818181817,36137.56363636365
357,3724588.6363636362,4132943.1818181816,4720838.181818182,5417131.363636363
358,19546.89545454546,21075.122727272737,22415.39999999999,22052.004545454536
359,21359.67272727272,22559.440909090918,23743.07727272728,23257.595454545444
360,23869.07727272728,25300.704545454544,26664.845454545444,26136.886363636364
361,4774.540909090908,6079.9963636363655,7920.904090909089,9553.472727272725
362,143241.0,154760.45454545456,164780.31818181818,162164.86363636365
363,13.836804545454545,18.466350000000006,24.059222727272733,28.653927272727273
364,0.0,0.0,9.9636972e-316,0.0
365,0.0,0.0,9.9636976e-316,0.0
366,259579.0909090909,289186.2272727273,331102.2272727273,382717.36363636365
367,0.0,0.0,9.96369876e-316,0.0
368,796.4937272727275,1043.0700000000004,1395.0299999999995,1676.4013636363636
369,0.0,0.0,9.96370004e-316,0.0
370,0.0,0.0,9.9637007e-316,0.0
371,137277000.0,155001954.54545453,184339909.0909091,220777772.72727272
372,0.0,0.0,9.9637019e-316,0.0
373,0.0,0.0,9.96370246e-316,0.0
374,0.0,0.0,9.96370316e-316,0.0
375,0.0,0.0,9.9637038e-316,0.0
376,0.0,0.0,9.9637043e-316,0.0
377,0.0,0.0,9.96370493e-316,0.0
378,842356.7727272727,1065425.4545454546,1386162.2727272727,1669557.2727272727
379,0.0,0.0,9.96370617e-316,0.0
380,498.3930000000001,933.1445454545458,1682.7300000000002,2486.982272727274
381,3264.335454545454,3652.978636363635,4314.239999999999,4656.454090909092
382,8.12547272727273,9.026935909090913,10.420772727272727,11.765822727272727
383,0.0,0.0,9.9637086e-316,0.0
384,0.0,0.0,9.9637092e-316,0.0
385,2204.532272727274,4078.0663636363633,7319.63590909091,10817.959090909095
386,891.7602272727272,1560.5959090909091,2700.3995454545443,3917.7218181818175
387,3574.3336363636354,6175.384090909089,10724.890909090913,15630.01363636363
388,27928.56818181818,31253.536363636365,36951.21818181819,39798.34090909091
389,116.19586363636363,129.0850909090909,150.00204545454545,171.3552272727272
390,165.39599999999996,183.7414090909091,215.20036363636356,243.01199999999992
391,231.2892272727272,256.9445454545455,301.0445454545455,339.9508636363637
392,440.9408181818182,489.8507727272726,573.8116363636366,647.9683636363637
393,0.0,0.0,9.9637142e-316,0.0
394,0.0,0.0,9.96371487e-316,0.0
395,2944.534090909091,5701.4236363636355,10440.627272727268,15558.70909090909
396,11552.863636363636,12890.086363636363,15261.845454545453,16407.68181818182
397,0.0,0.0,9.9637167e-316,0.0
398,151.36895454545464,168.1584545454546,197.00672727272723,222.46731818181817
399,123.08004545454541,239.99563636363638,440.37572727272703,656.3215909090912
400,0.0,0.0,9.96371847e-316,0.0
401,55.86610909090908,116.84590909090907,220.26995454545457,331.3962272727272
402,15745.990909090904,27532.04999999999,48093.53181818181,70318.30909090911
403,20388.231818181812,22822.227272727272,27009.62727272727,29096.072727272716
404,48315.65454545456,54095.42727272728,64045.80000000002,69020.60454545457
405,4982.345454545456,8661.449999999997,15089.168181818188,22008.763636363627
406,66485.90454545453,74367.10909090907,87960.40909090909,94668.38181818178
407,8141.995909090904,14865.04090909091,26516.70000000001,39067.06363636365
408,92181.40909090909,105739.77272727272,128198.31818181818,142048.77272727274
409,1923.7145454545455,3328.8818181818187,5687.439545454548,8131.591363636363
410,6217.603636363634,11609.468181818178,20918.95909090908,30928.609090909104
411,292129.0909090909,557656.9090909091,923865.4090909091,1353230.4545454546
412,63833.795454545456,121156.63636363637,219901.5,326064.13636363635
413,23420.631818181828,49049.89090909089,114179.86363636363,249189.81818181818
414,2107.225909090909,4436.135454545455,10349.277272727275,22615.090909090908
415,1011.207272727273,2051.537727272728,3829.454999999999,5747.575909090911
416,17596.950000000004,33253.3090909091,60252.05454545452,89314.52727272731
